fincode,invdate,percent_aum,schemecode
1123461,2026-05-31,3.99,916
1088976,2026-05-31,2.69,916
1126629,2026-05-31,2.69,916
1128625,2026-05-31,2.63,916
1131207,2026-05-31,2.52,916
1129328,2026-05-31,1.96,916
1124503,2026-05-31,1.92,916
1121538,2026-05-31,1.91,916
1126160,2026-05-31,1.90,916
1086836,2026-05-31,1.75,916
1127240,2026-05-31,1.71,916
1124189,2026-05-31,1.58,916
1127220,2026-05-31,1.40,916
1086357,2026-05-31,1.32,916
1120734,2026-05-31,1.32,916
1124854,2026-05-31,1.31,916
1125287,2026-05-31,1.30,916
1129444,2026-05-31,1.28,916
1134398,2026-05-31,1.27,916
1133437,2026-05-31,1.27,916
1117725,2026-05-31,1.27,916
1128331,2026-05-31,1.26,916
1131171,2026-05-31,1.26,916
1133892,2026-05-31,1.26,916
1128151,2026-05-31,1.26,916
1125450,2026-05-31,1.26,916
1122197,2026-05-31,1.26,916
1122652,2026-05-31,1.25,916
1125735,2026-05-31,1.25,916
1126904,2026-05-31,1.14,916
1127293,2026-05-31,1.01,916
1094208,2026-05-31,0.79,916
1092192,2026-05-31,0.76,916
1088008,2026-05-31,0.68,916
1087993,2026-05-31,0.66,916
1087148,2026-05-31,0.66,916
1124734,2026-05-31,0.65,916
1126009,2026-05-31,0.64,916
1096603,2026-05-31,0.64,916
1134385,2026-05-31,0.63,916
1128057,2026-05-31,0.63,916
1132775,2026-05-31,0.63,916
1125075,2026-05-31,0.63,916
1119978,2026-05-31,0.52,916
1133887,2026-05-31,0.52,916
1122966,2026-05-31,0.52,916
1129004,2026-05-31,0.45,916
1017743,2026-05-31,0.28,916
1096040,2026-05-31,0.26,916
1130065,2026-05-31,2.12,916
1130063,2026-05-31,1.00,916
1122623,2026-05-31,2.51,916
1113782,2026-05-31,1.29,916
1134204,2026-05-31,1.26,916
1132492,2026-05-31,1.26,916
1105878,2026-05-31,1.23,916
1129185,2026-05-31,1.22,916
1116946,2026-05-31,1.02,916
1130514,2026-05-31,0.99,916
1133833,2026-05-31,0.90,916
1115780,2026-05-31,0.65,916
1129341,2026-05-31,0.63,916
1133383,2026-05-31,0.38,916
1133193,2026-05-31,0.37,916
1133900,2026-05-31,2.37,916
1133195,2026-05-31,2.02,916
1132495,2026-05-31,1.79,916
1132744,2026-05-31,1.55,916
1132057,2026-05-31,1.20,916
1132148,2026-05-31,1.20,916
1132805,2026-05-31,1.19,916
1133138,2026-05-31,0.59,916
1129599,2026-05-31,0.25,916
1132809,2026-05-31,2.38,916
1120668,2026-05-31,4.65,8004
1120828,2026-05-31,4.42,8004
1115129,2026-05-31,4.40,8004
1129639,2026-05-31,3.66,8004
1133105,2026-05-31,3.12,8004
1122631,2026-05-31,2.40,8004
1109639,2026-05-31,2.39,8004
1124503,2026-05-31,2.01,8004
1116303,2026-05-31,1.90,8004
1120770,2026-05-31,1.89,8004
1120390,2026-05-31,1.26,8004
1058471,2026-05-31,1.13,8004
1095987,2026-05-31,1.08,8004
1132860,2026-05-31,0.99,8004
1120742,2026-05-31,0.88,8004
1122297,2026-05-31,0.71,8004
1064710,2026-05-31,0.63,8004
1117474,2026-05-31,0.63,8004
1094219,2026-05-31,0.63,8004
1114906,2026-05-31,0.63,8004
1127240,2026-05-31,0.63,8004
1062449,2026-05-31,0.63,8004
1121448,2026-05-31,0.26,8004
1005361,2026-05-31,0.13,8004
1095986,2026-05-31,0.05,8004
1126263,2026-05-31,3.20,8004
1118653,2026-05-31,1.24,8004
1127510,2026-05-31,4.11,8004
1129185,2026-05-31,2.39,8004
1133471,2026-05-31,0.63,8004
1132475,2026-05-31,5.41,8004
1133195,2026-05-31,5.36,8004
1132583,2026-05-31,4.81,8004
1133449,2026-05-31,4.77,8004
1133164,2026-05-31,3.58,8004
1130418,2026-05-31,3.08,8004
1132768,2026-05-31,2.39,8004
1133256,2026-05-31,2.39,8004
1133438,2026-05-31,2.39,8004
1133138,2026-05-31,2.39,8004
1133406,2026-05-31,2.38,8004
1130571,2026-05-31,1.86,8004
1097436,2026-05-31,7.63,2656
1114393,2026-05-31,6.25,2656
1110584,2026-05-31,5.84,2656
1116069,2026-05-31,4.95,2656
1112643,2026-05-31,2.86,2656
1100192,2026-05-31,2.79,2656
1097081,2026-05-31,2.62,2656
1116946,2026-05-31,2.58,2656
1100685,2026-05-31,2.41,2656
1097493,2026-05-31,2.32,2656
1099312,2026-05-31,2.27,2656
1097494,2026-05-31,2.20,2656
1100216,2026-05-31,2.17,2656
1099310,2026-05-31,1.98,2656
1111257,2026-05-31,1.90,2656
1099311,2026-05-31,1.87,2656
1102727,2026-05-31,1.86,2656
1111976,2026-05-31,1.78,2656
1104753,2026-05-31,1.63,2656
1127802,2026-05-31,1.58,2656
1114305,2026-05-31,1.55,2656
1116706,2026-05-31,1.43,2656
1105289,2026-05-31,1.39,2656
1114257,2026-05-31,1.30,2656
1131942,2026-05-31,1.26,2656
1100220,2026-05-31,1.24,2656
1098877,2026-05-31,1.22,2656
1119536,2026-05-31,1.18,2656
1097127,2026-05-31,1.18,2656
1096375,2026-05-31,1.15,2656
1102626,2026-05-31,1.13,2656
1116124,2026-05-31,1.03,2656
1102099,2026-05-31,1.02,2656
1109598,2026-05-31,1.01,2656
1102999,2026-05-31,0.99,2656
1097484,2026-05-31,0.91,2656
1120523,2026-05-31,0.81,2656
1087229,2026-05-31,0.79,2656
1101968,2026-05-31,0.75,2656
1100223,2026-05-31,0.74,2656
1115839,2026-05-31,0.65,2656
1092169,2026-05-31,0.64,2656
1122132,2026-05-31,0.64,2656
1111058,2026-05-31,0.63,2656
1099755,2026-05-31,0.62,2656
1099756,2026-05-31,0.62,2656
1104430,2026-05-31,0.62,2656
1099313,2026-05-31,0.61,2656
1105878,2026-05-31,0.56,2656
1099375,2026-05-31,0.55,2656
1100601,2026-05-31,0.55,2656
1111284,2026-05-31,0.51,2656
1100191,2026-05-31,0.50,2656
1102764,2026-05-31,0.50,2656
1102434,2026-05-31,0.49,2656
1111752,2026-05-31,0.46,2656
1090124,2026-05-31,0.39,2656
1096118,2026-05-31,0.38,2656
1101767,2026-05-31,0.37,2656
1102839,2026-05-31,0.37,2656
1121974,2026-05-31,0.36,2656
1086213,2026-05-31,0.34,2656
1099757,2026-05-31,0.29,2656
1112631,2026-05-31,0.26,2656
1095560,2026-05-31,0.25,2656
1111793,2026-05-31,0.25,2656
1115912,2026-05-31,0.25,2656
1101971,2026-05-31,0.25,2656
1101761,2026-05-31,0.25,2656
1102098,2026-05-31,0.25,2656
1102100,2026-05-31,0.21,2656
1102101,2026-05-31,0.20,2656
1086368,2026-05-31,0.18,2656
1098542,2026-05-31,0.13,2656
1112617,2026-05-31,0.13,2656
1116287,2026-05-31,0.13,2656
1096112,2026-05-31,0.13,2656
1110077,2026-05-31,0.13,2656
1096702,2026-05-31,0.13,2656
1104771,2026-05-31,0.13,2656
1099758,2026-05-31,0.13,2656
1106050,2026-05-31,0.13,2656
1099389,2026-05-31,0.12,2656
1102102,2026-05-31,0.12,2656
1129341,2026-05-31,0.12,2656
1102532,2026-05-31,0.10,2656
1110076,2026-05-31,0.10,2656
1080148,2026-05-31,0.07,2656
1110075,2026-05-31,0.06,2656
1099676,2026-05-31,0.05,2656
1111947,2026-05-31,0.04,2656
1100190,2026-05-31,0.03,2656
1098813,2026-05-31,0.03,2656
1076423,2026-05-31,0.01,2656
1079004,2026-05-31,0.01,2656
1105168,2026-05-31,0.00,2656
1102071,2026-05-31,0.00,2656
1133091,2026-05-31,1.28,42706
1133412,2026-05-31,1.28,42706
1131720,2026-05-31,0.64,42706
1128716,2026-05-31,0.51,42706
1122623,2026-05-31,0.13,3435
207979,2026-05-31,0.03,3435
1122631,2026-05-31,2.67,15772
1126629,2026-05-31,2.64,15772
1128151,2026-05-31,2.60,15772
1086827,2026-05-31,2.04,15772
1119978,2026-05-31,2.03,15772
1127303,2026-05-31,1.97,15772
1130088,2026-05-31,1.56,15772
1130533,2026-05-31,1.40,15772
1130013,2026-05-31,1.38,15772
1122577,2026-05-31,1.38,15772
1117475,2026-05-31,1.38,15772
1123461,2026-05-31,1.37,15772
1092165,2026-05-31,1.37,15772
1127240,2026-05-31,1.36,15772
1125287,2026-05-31,1.34,15772
1134398,2026-05-31,1.31,15772
1131207,2026-05-31,1.30,15772
1127738,2026-05-31,1.30,15772
1133892,2026-05-31,1.30,15772
1132775,2026-05-31,1.30,15772
1125075,2026-05-31,1.29,15772
1125735,2026-05-31,1.29,15772
1128462,2026-05-31,1.28,15772
1133879,2026-05-31,1.26,15772
1126904,2026-05-31,1.18,15772
1129444,2026-05-31,1.14,15772
1084722,2026-05-31,0.98,15772
1123424,2026-05-31,0.96,15772
1115551,2026-05-31,0.69,15772
1089019,2026-05-31,0.69,15772
1123618,2026-05-31,0.69,15772
1118393,2026-05-31,0.69,15772
1092067,2026-05-31,0.69,15772
1093548,2026-05-31,0.69,15772
1125079,2026-05-31,0.68,15772
1120734,2026-05-31,0.68,15772
1094230,2026-05-31,0.67,15772
1130544,2026-05-31,0.67,15772
1131293,2026-05-31,0.66,15772
1124503,2026-05-31,0.66,15772
1121839,2026-05-31,0.66,15772
1121538,2026-05-31,0.66,15772
1127202,2026-05-31,0.66,15772
1126160,2026-05-31,0.65,15772
1134385,2026-05-31,0.65,15772
1126564,2026-05-31,0.65,15772
1133437,2026-05-31,0.65,15772
1128331,2026-05-31,0.65,15772
1130334,2026-05-31,0.65,15772
1128007,2026-05-31,0.65,15772
1128057,2026-05-31,0.65,15772
1126777,2026-05-31,0.65,15772
1122652,2026-05-31,0.65,15772
1124472,2026-05-31,0.40,15772
1129004,2026-05-31,0.39,15772
1125390,2026-05-31,0.27,15772
1096040,2026-05-31,0.26,15772
1130065,2026-05-31,2.70,15772
1130064,2026-05-31,1.16,15772
1125263,2026-05-31,0.80,15772
1130063,2026-05-31,0.64,15772
1124414,2026-05-31,0.59,15772
1124413,2026-05-31,0.01,15772
1132492,2026-05-31,4.55,15772
1129185,2026-05-31,2.02,15772
1112569,2026-05-31,1.96,15772
1130419,2026-05-31,1.33,15772
1105878,2026-05-31,1.27,15772
1116946,2026-05-31,1.05,15772
1107513,2026-05-31,1.04,15772
1113782,2026-05-31,0.67,15772
1133383,2026-05-31,0.39,15772
1130514,2026-05-31,0.12,15772
1133349,2026-05-31,1.91,15772
1132744,2026-05-31,1.85,15772
1132059,2026-05-31,1.24,15772
1132057,2026-05-31,1.24,15772
1132173,2026-05-31,1.24,15772
1132434,2026-05-31,1.23,15772
1132805,2026-05-31,1.23,15772
1132949,2026-05-31,1.23,15772
1133135,2026-05-31,1.23,15772
1133164,2026-05-31,0.98,15772
1133438,2026-05-31,0.61,15772
1133138,2026-05-31,0.61,15772
1133905,2026-05-31,1.23,15772
1132809,2026-05-31,1.23,15772
1134207,2026-05-31,1.21,15772
1114558,2026-05-31,4.09,2805
1120770,2026-05-31,3.31,2805
1126009,2026-05-31,3.30,2805
1127225,2026-05-31,2.64,2805
1126968,2026-05-31,2.63,2805
1129003,2026-05-31,2.62,2805
1127240,2026-05-31,1.98,2805
1126263,2026-05-31,3.02,2805
1130063,2026-05-31,2.59,2805
1125263,2026-05-31,2.51,2805
1130065,2026-05-31,1.94,2805
1129185,2026-05-31,19.39,2805
1125792,2026-05-31,3.33,2805
1132740,2026-05-31,5.63,2805
1133469,2026-05-31,1.55,2805
1132589,2026-05-31,1.33,2805
1133195,2026-05-31,8.75,2805
1133434,2026-05-31,8.75,2805
1133450,2026-05-31,8.72,2805
1133164,2026-05-31,3.76,2805
1133406,2026-05-31,3.74,2805
1132466,2026-05-31,1.89,2805
1132672,2026-05-31,0.25,2805
1116666,2026-05-31,5.70,3406
1057143,2026-05-31,3.56,3406
1115503,2026-05-31,0.72,3406
1115804,2026-05-31,0.71,3406
1134453,2026-05-31,5.68,3406
1134413,2026-05-31,3.97,3406
1130127,2026-05-31,3.96,3406
1134212,2026-05-31,3.31,3406
1131397,2026-05-31,2.69,3406
1132625,2026-05-31,2.68,3406
1134258,2026-05-31,1.99,3406
1134458,2026-05-31,1.98,3406
1129573,2026-05-31,1.33,3406
1134203,2026-05-31,1.32,3406
1133719,2026-05-31,6.01,3406
1133140,2026-05-31,3.35,3406
1132453,2026-05-31,2.69,3406
1133353,2026-05-31,2.69,3406
1133125,2026-05-31,2.68,3406
1133143,2026-05-31,2.68,3406
1133772,2026-05-31,2.67,3406
1133757,2026-05-31,2.66,3406
1133352,2026-05-31,2.01,3406
1129817,2026-05-31,2.01,3406
1133120,2026-05-31,2.01,3406
1134387,2026-05-31,1.98,3406
1134388,2026-05-31,1.98,3406
1133176,2026-05-31,1.34,3406
1134211,2026-05-31,1.32,3406
1134420,2026-05-31,1.32,3406
1134476,2026-05-31,1.32,3406
1133287,2026-05-31,0.67,3406
1133440,2026-05-31,0.67,3406
1134295,2026-05-31,0.66,3406
1134474,2026-05-31,0.66,3406
1133092,2026-05-31,1.53,3406
1133091,2026-05-31,0.67,3406
1122623,2026-05-31,0.55,3454
207979,2026-05-31,0.01,3454
1118108,2026-05-31,5.75,1278
1122044,2026-05-31,4.34,1278
1129185,2026-05-31,1.42,1278
1108251,2026-05-31,1.39,1278
1117690,2026-05-31,1.30,1278
1108329,2026-05-31,0.40,1278
1122173,2026-05-31,0.39,1278
1117677,2026-05-31,0.38,1278
1115135,2026-05-31,0.28,1278
1123705,2026-05-31,0.25,1278
1109622,2026-05-31,0.25,1278
1129615,2026-05-31,4.22,1278
1116113,2026-05-31,3.93,1278
1127387,2026-05-31,2.70,1278
1122967,2026-05-31,2.69,1278
1122474,2026-05-31,2.68,1278
1132263,2026-05-31,2.65,1278
1129413,2026-05-31,2.58,1278
1117839,2026-05-31,2.03,1278
1126786,2026-05-31,2.02,1278
1127349,2026-05-31,2.02,1278
1082951,2026-05-31,2.01,1278
1126904,2026-05-31,2.01,1278
1121569,2026-05-31,1.90,1278
1123291,2026-05-31,1.88,1278
1121568,2026-05-31,1.63,1278
1127750,2026-05-31,1.61,1278
1123100,2026-05-31,1.35,1278
1123237,2026-05-31,1.35,1278
1121376,2026-05-31,1.35,1278
1104998,2026-05-31,1.35,1278
1124026,2026-05-31,1.35,1278
1124503,2026-05-31,1.35,1278
1127784,2026-05-31,1.34,1278
1106070,2026-05-31,1.33,1278
1127235,2026-05-31,1.31,1278
1121488,2026-05-31,0.80,1278
1123176,2026-05-31,0.68,1278
1121957,2026-05-31,0.68,1278
1115573,2026-05-31,0.67,1278
1124024,2026-05-31,0.67,1278
1115083,2026-05-31,0.67,1278
1125825,2026-05-31,0.67,1278
1108816,2026-05-31,0.66,1278
1126783,2026-05-31,0.66,1278
1133473,2026-05-31,0.53,1278
1133474,2026-05-31,0.52,1278
1133472,2026-05-31,0.26,1278
1126905,2026-05-31,0.26,1278
1128056,2026-05-31,0.26,1278
1128711,2026-05-31,3.15,1278
1130300,2026-05-31,2.13,1278
1128710,2026-05-31,0.59,1278
1133750,2026-05-31,2.01,1278
1130063,2026-05-31,4.68,1278
1130065,2026-05-31,2.67,1278
1126296,2026-05-31,1.00,1278
1123178,2026-05-31,0.98,1278
1129678,2026-05-31,0.75,1278
1084722,2026-05-31,1.53,44328
1122625,2026-05-31,1.50,44328
1117765,2026-05-31,1.49,44328
1127240,2026-05-31,1.48,44328
1130544,2026-05-31,1.47,44328
1125644,2026-05-31,1.47,44328
1120423,2026-05-31,1.45,44328
1124503,2026-05-31,1.44,44328
1130088,2026-05-31,1.42,44328
1128331,2026-05-31,1.14,44328
1126009,2026-05-31,0.72,44328
1109615,2026-05-31,0.72,44328
1122197,2026-05-31,0.71,44328
1129004,2026-05-31,0.21,44328
1125262,2026-05-31,0.18,44328
1133401,2026-05-31,5.55,44328
1130048,2026-05-31,4.17,44328
1133600,2026-05-31,2.78,44328
1130467,2026-05-31,2.78,44328
1131198,2026-05-31,2.05,44328
1132808,2026-05-31,2.04,44328
1133350,2026-05-31,1.39,44328
1133349,2026-05-31,1.39,44328
1131199,2026-05-31,1.37,44328
1131546,2026-05-31,1.37,44328
1131894,2026-05-31,1.36,44328
1131865,2026-05-31,1.36,44328
1131830,2026-05-31,1.36,44328
1132059,2026-05-31,1.35,44328
1132066,2026-05-31,1.35,44328
1132067,2026-05-31,1.35,44328
1132158,2026-05-31,1.35,44328
1132434,2026-05-31,1.35,44328
1132290,2026-05-31,1.35,44328
1132744,2026-05-31,1.35,44328
1133164,2026-05-31,1.34,44328
1133306,2026-05-31,1.34,44328
1132062,2026-05-31,0.68,44328
1132179,2026-05-31,0.40,44328
1134206,2026-05-31,4.17,44328
1134208,2026-05-31,2.80,44328
1134451,2026-05-31,2.79,44328
1134426,2026-05-31,2.79,44328
1134389,2026-05-31,2.79,44328
1132814,2026-05-31,2.67,44328
1130556,2026-05-31,2.12,44328
1134412,2026-05-31,2.09,44328
1130273,2026-05-31,1.38,44328
1131745,2026-05-31,1.37,44328
1132666,2026-05-31,1.34,44328
1128946,2026-05-31,4.25,44328
1133212,2026-05-31,2.80,44328
1131720,2026-05-31,1.42,44328
1129007,2026-05-31,1.41,44328
1130977,2026-05-31,1.38,44328
1129123,2026-05-31,1.13,44328
1128716,2026-05-31,0.71,44328
1074711,2026-05-31,56.58,45422
1040335,2026-05-31,23.84,45422
1126838,2026-05-31,14.44,45422
1112784,2026-05-31,0.11,45422
207979,2026-05-31,0.00,3462
1104808,2026-05-31,4.41,45338
1127103,2026-05-31,4.11,45338
1116069,2026-05-31,3.77,45338
1133206,2026-05-31,2.79,45338
1114450,2026-05-31,2.57,45338
1097044,2026-05-31,2.28,45338
1114257,2026-05-31,2.27,45338
1126676,2026-05-31,2.22,45338
1129991,2026-05-31,1.71,45338
1105878,2026-05-31,1.60,45338
1113782,2026-05-31,1.50,45338
1118329,2026-05-31,1.49,45338
1122966,2026-05-31,1.49,45338
1123070,2026-05-31,1.48,45338
1127735,2026-05-31,1.47,45338
1125735,2026-05-31,1.47,45338
1121673,2026-05-31,1.47,45338
1130078,2026-05-31,1.46,45338
1132893,2026-05-31,1.46,45338
1127199,2026-05-31,1.46,45338
1114088,2026-05-31,1.35,45338
1105048,2026-05-31,1.33,45338
1119548,2026-05-31,1.20,45338
1116492,2026-05-31,1.05,45338
1092169,2026-05-31,1.05,45338
1115767,2026-05-31,1.04,45338
1107159,2026-05-31,0.86,45338
1114313,2026-05-31,0.75,45338
1116504,2026-05-31,0.75,45338
1122871,2026-05-31,0.75,45338
1120141,2026-05-31,0.75,45338
1120523,2026-05-31,0.75,45338
1123824,2026-05-31,0.75,45338
1123336,2026-05-31,0.75,45338
1124028,2026-05-31,0.74,45338
1127293,2026-05-31,0.74,45338
1126248,2026-05-31,0.74,45338
1096617,2026-05-31,0.73,45338
1127736,2026-05-31,0.73,45338
1127621,2026-05-31,0.73,45338
1127925,2026-05-31,0.73,45338
1130995,2026-05-31,0.72,45338
1110536,2026-05-31,0.72,45338
1119005,2026-05-31,0.62,45338
1107615,2026-05-31,0.58,45338
1083446,2026-05-31,0.46,45338
1116287,2026-05-31,0.45,45338
1129124,2026-05-31,0.44,45338
1127355,2026-05-31,0.44,45338
1102358,2026-05-31,0.43,45338
1086432,2026-05-31,0.31,45338
1114698,2026-05-31,0.30,45338
1116124,2026-05-31,0.30,45338
1112979,2026-05-31,0.30,45338
1116488,2026-05-31,0.30,45338
1119316,2026-05-31,0.30,45338
1116969,2026-05-31,0.30,45338
1118967,2026-05-31,0.30,45338
1095185,2026-05-31,0.29,45338
1104849,2026-05-31,0.29,45338
1111275,2026-05-31,0.29,45338
1100731,2026-05-31,0.29,45338
1127804,2026-05-31,0.29,45338
1102134,2026-05-31,0.29,45338
1128447,2026-05-31,0.29,45338
1110053,2026-05-31,0.29,45338
1132262,2026-05-31,0.17,45338
1087229,2026-05-31,0.15,45338
1085710,2026-05-31,0.15,45338
1112592,2026-05-31,0.15,45338
1114507,2026-05-31,0.15,45338
1116008,2026-05-31,0.15,45338
1128868,2026-05-31,0.15,45338
1123101,2026-05-31,0.15,45338
1107139,2026-05-31,0.15,45338
1117488,2026-05-31,0.15,45338
1117416,2026-05-31,0.15,45338
1126331,2026-05-31,0.15,45338
1116992,2026-05-31,0.15,45338
1126980,2026-05-31,0.15,45338
1127226,2026-05-31,0.15,45338
1107592,2026-05-31,0.15,45338
1129238,2026-05-31,0.15,45338
1108934,2026-05-31,0.15,45338
1107513,2026-05-31,0.15,45338
1110075,2026-05-31,0.15,45338
1100216,2026-05-31,0.14,45338
1129450,2026-05-31,0.15,45338
1127510,2026-05-31,4.10,1615
1130514,2026-05-31,3.35,1615
1108251,2026-05-31,1.67,1615
1130377,2026-05-31,0.74,1615
1130927,2026-05-31,0.73,1615
1129571,2026-05-31,0.72,1615
1129185,2026-05-31,0.71,1615
1132648,2026-05-31,0.66,1615
1131327,2026-05-31,0.60,1615
1131326,2026-05-31,0.57,1615
1131285,2026-05-31,0.50,1615
1130928,2026-05-31,0.36,1615
1126566,2026-05-31,0.29,1615
1126565,2026-05-31,0.29,1615
1130393,2026-05-31,0.23,1615
1126785,2026-05-31,0.19,1615
1132649,2026-05-31,0.18,1615
1126937,2026-05-31,0.08,1615
1131585,2026-05-31,0.03,1615
1119355,2026-05-31,3.02,1615
1130584,2026-05-31,3.00,1615
1131583,2026-05-31,2.99,1615
1123453,2026-05-31,2.27,1615
1058471,2026-05-31,1.96,1615
1125873,2026-05-31,1.52,1615
1128619,2026-05-31,1.52,1615
1122847,2026-05-31,1.52,1615
1123145,2026-05-31,1.51,1615
1134456,2026-05-31,1.51,1615
1122846,2026-05-31,1.51,1615
1115449,2026-05-31,1.51,1615
1121931,2026-05-31,1.50,1615
1132198,2026-05-31,1.50,1615
1132220,2026-05-31,1.50,1615
1131584,2026-05-31,1.50,1615
1130344,2026-05-31,1.27,1615
1123265,2026-05-31,0.91,1615
1126608,2026-05-31,0.91,1615
1122455,2026-05-31,0.90,1615
1123266,2026-05-31,0.90,1615
1134433,2026-05-31,0.79,1615
1118363,2026-05-31,0.76,1615
1123150,2026-05-31,0.76,1615
1120987,2026-05-31,0.76,1615
1126391,2026-05-31,0.75,1615
1133873,2026-05-31,0.75,1615
1133936,2026-05-31,0.75,1615
1127225,2026-05-31,0.75,1615
1126041,2026-05-31,0.75,1615
1134310,2026-05-31,0.75,1615
1133333,2026-05-31,0.75,1615
1132866,2026-05-31,0.75,1615
1134357,2026-05-31,0.75,1615
1130757,2026-05-31,0.74,1615
1121291,2026-05-31,0.71,1615
1124878,2026-05-31,0.63,1615
1125875,2026-05-31,0.60,1615
1109716,2026-05-31,0.60,1615
1126244,2026-05-31,0.45,1615
1124877,2026-05-31,0.45,1615
1119235,2026-05-31,0.15,1615
1127307,2026-05-31,0.15,1615
1124503,2026-05-31,0.15,1615
1124663,2026-05-31,0.12,1615
1130063,2026-05-31,1.50,1615
1130065,2026-05-31,0.75,1615
1125264,2026-05-31,0.45,1615
1125263,2026-05-31,0.31,1615
1125262,2026-05-31,0.06,1615
1132187,2026-05-31,1.44,1615
1133136,2026-05-31,1.43,1615
1132433,2026-05-31,0.72,1615
1132475,2026-05-31,0.72,1615
1065711,2026-05-31,5.29,46112
1061149,2026-05-31,4.91,46112
1065774,2026-05-31,4.63,46112
1062573,2026-05-31,4.45,46112
1060512,2026-05-31,2.98,46112
1064709,2026-05-31,2.93,46112
1099771,2026-05-31,2.93,46112
1064310,2026-05-31,2.77,46112
1111727,2026-05-31,2.61,46112
1114122,2026-05-31,2.45,46112
1105152,2026-05-31,2.30,46112
1040588,2026-05-31,2.15,46112
1061145,2026-05-31,2.00,46112
1110050,2026-05-31,1.99,46112
1114515,2026-05-31,1.99,46112
1064412,2026-05-31,1.54,46112
1063438,2026-05-31,1.54,46112
1063316,2026-05-31,1.53,46112
1109281,2026-05-31,1.53,46112
1096626,2026-05-31,1.53,46112
1099772,2026-05-31,1.53,46112
1096892,2026-05-31,1.53,46112
1064414,2026-05-31,1.39,46112
1061532,2026-05-31,1.38,46112
1111040,2026-05-31,1.38,46112
1108462,2026-05-31,1.38,46112
1063685,2026-05-31,1.38,46112
1068719,2026-05-31,1.23,46112
1111028,2026-05-31,1.22,46112
1113558,2026-05-31,1.07,46112
1112187,2026-05-31,0.93,46112
1064309,2026-05-31,0.92,46112
1065647,2026-05-31,0.89,46112
1064415,2026-05-31,0.77,46112
1065856,2026-05-31,0.77,46112
1062665,2026-05-31,0.77,46112
1105153,2026-05-31,0.77,46112
1099770,2026-05-31,0.77,46112
1061210,2026-05-31,0.77,46112
1114333,2026-05-31,0.77,46112
1099794,2026-05-31,0.77,46112
1061228,2026-05-31,0.77,46112
1110797,2026-05-31,0.77,46112
1108267,2026-05-31,0.74,46112
1065995,2026-05-31,0.62,46112
1066043,2026-05-31,0.61,46112
1061526,2026-05-31,0.52,46112
1032969,2026-05-31,0.49,46112
1108174,2026-05-31,0.49,46112
1107272,2026-05-31,0.47,46112
1095210,2026-05-31,0.46,46112
1064702,2026-05-31,0.34,46112
1065728,2026-05-31,0.32,46112
1066052,2026-05-31,0.31,46112
1062534,2026-05-31,0.31,46112
1062666,2026-05-31,0.31,46112
1113593,2026-05-31,0.31,46112
1108294,2026-05-31,0.31,46112
1116544,2026-05-31,0.31,46112
1057467,2026-05-31,0.31,46112
1040497,2026-05-31,0.26,46112
1057514,2026-05-31,0.25,46112
1056051,2026-05-31,0.25,46112
1099775,2026-05-31,0.20,46112
1061230,2026-05-31,0.17,46112
1062383,2026-05-31,0.15,46112
1099777,2026-05-31,0.15,46112
1066080,2026-05-31,0.15,46112
1105865,2026-05-31,0.15,46112
1105525,2026-05-31,0.15,46112
1061227,2026-05-31,0.15,46112
1102351,2026-05-31,0.15,46112
1110186,2026-05-31,0.15,46112
1099778,2026-05-31,0.13,46112
1058735,2026-05-31,0.10,46112
1098510,2026-05-31,0.07,46112
1113845,2026-05-31,0.06,46112
1105560,2026-05-31,0.06,46112
1073926,2026-05-31,0.03,46112
1099300,2026-05-31,0.03,46112
1107975,2026-05-31,0.03,46112
1114267,2026-05-31,2.45,46112
1110575,2026-05-31,2.35,46112
1114516,2026-05-31,1.39,46112
1102866,2026-05-31,1.25,46112
1114070,2026-05-31,1.15,46112
1114042,2026-05-31,0.33,46112
1112180,2026-05-31,0.00,46112
1134204,2026-05-31,99.63,32455
1122173,2026-05-31,4.17,1298
1108251,2026-05-31,3.19,1298
1122044,2026-05-31,3.11,1298
1123705,2026-05-31,2.91,1298
1117690,2026-05-31,2.24,1298
1118108,2026-05-31,2.19,1298
1070924,2026-05-31,2.00,1298
1127510,2026-05-31,1.96,1298
1130514,2026-05-31,1.95,1298
1129185,2026-05-31,1.48,1298
1129571,2026-05-31,1.33,1298
1125267,2026-05-31,1.15,1298
1122033,2026-05-31,1.09,1298
1114155,2026-05-31,1.06,1298
1115780,2026-05-31,0.94,1298
1124637,2026-05-31,0.92,1298
1125059,2026-05-31,0.76,1298
1109622,2026-05-31,0.71,1298
1102054,2026-05-31,0.70,1298
1114267,2026-05-31,0.61,1298
1115135,2026-05-31,0.48,1298
1118395,2026-05-31,0.47,1298
1108329,2026-05-31,0.38,1298
1098825,2026-05-31,0.37,1298
1117677,2026-05-31,0.29,1298
1109593,2026-05-31,0.14,1298
1120813,2026-05-31,0.13,1298
1120807,2026-05-31,0.02,1298
1032969,2026-05-31,0.01,1298
1088976,2026-05-31,2.52,1298
1127689,2026-05-31,1.67,1298
1088957,2026-05-31,1.57,1298
1121563,2026-05-31,1.56,1298
1134433,2026-05-31,1.55,1298
1134456,2026-05-31,1.55,1298
1122459,2026-05-31,1.55,1298
1117058,2026-05-31,1.55,1298
1120972,2026-05-31,1.55,1298
1096603,2026-05-31,1.54,1298
1127132,2026-05-31,1.51,1298
1099762,2026-05-31,1.50,1298
